Time on GPS,Time on GPS Adjusted to remove rounding error,Time correction for Layback,Corrected time,Rounded to nearest second,Transect,Long,Lat,Matched_image_name,Date-time,Speed,Unknown2,Date,NA,Unknown3,Unknown4,Date,,
16:19:16,16:19:17,0:00:35,16:19:52,16:19:52,NPZT9,115.39809,33.554685,L1120_NPZT9_16_15_52_0050,5/19/2020 16:19,0.69,-3.1,M,-30.8,NA,*77,M,5369,
16:19:22,16:19:22,0:00:35,16:19:57,16:19:57,NPZT9,115.3980817,33.554645,L1120_NPZT9_16_15_52_0051,5/19/2020 16:19,0.69,-3,M,-30.8,NA,*70,M,5374,
16:19:27,16:19:27,0:00:35,16:20:02,16:20:02,NPZT9,115.3980883,33.55460833,L1120_NPZT9_16_15_52_0052,5/19/2020 16:19,0.69,-3.4,M,-30.8,NA,*78,M,5379,
16:19:31,16:19:32,0:00:35,16:20:07,16:20:07,NPZT9,115.3980917,33.55457,L1120_NPZT9_16_15_52_0053,5/19/2020 16:19,0.69,-3.6,M,-30.8,NA,*71,M,5384,
16:19:37,16:19:37,0:00:35,16:20:12,16:20:12,NPZT9,115.3980983,33.554525,L1120_NPZT9_16_15_52_0054,5/19/2020 16:19,0.69,-3.4,M,-30.8,NA,*76,M,5389,
16:19:41,16:19:42,0:00:35,16:20:17,16:20:17,NPZT9,115.39811,33.55448833,L1120_NPZT9_16_15_52_0055,5/19/2020 16:19,0.69,-3.8,M,-30.8,NA,*73,M,5394,
16:19:47,16:19:47,0:00:35,16:20:22,16:20:22,NPZT9,115.3981233,33.55445333,L1120_NPZT9_16_15_52_0056,5/19/2020 16:19,0.69,-3.7,M,-30.8,NA,*7B,M,5399,
16:19:52,16:19:52,0:00:35,16:20:27,16:20:27,NPZT9,115.398135,33.55441833,L1120_NPZT9_16_15_52_0057,5/19/2020 16:19,0.69,-3.5,M,-30.8,NA,*7E,M,5404,
16:19:56,16:19:57,0:00:35,16:20:32,16:20:32,NPZT9,115.3981583,33.55438167,L1120_NPZT9_16_15_52_0058,5/19/2020 16:19,0.69,-3.6,M,-30.8,NA,*7C,M,5409,
16:20:01,16:20:02,0:00:35,16:20:37,16:20:37,NPZT9,115.398175,33.55433667,L1120_NPZT9_16_15_52_0059,5/19/2020 16:20,0.69,-3.9,M,-30.8,NA,*78,M,5414,
16:20:07,16:20:07,0:00:35,16:20:42,16:20:42,NPZT9,115.3982,33.55430833,L1120_NPZT9_16_15_52_0060,5/19/2020 16:20,0.69,-4,M,-30.8,NA,*76,M,5419,
16:20:12,16:20:12,0:00:35,16:20:47,16:20:47,NPZT9,115.3982283,33.55428,L1120_NPZT9_16_15_52_0061,5/19/2020 16:20,0.69,-4,M,-30.8,NA,*77,M,5424,
16:20:16,16:20:17,0:00:35,16:20:52,16:20:52,NPZT9,115.3982517,33.55424833,L1120_NPZT9_16_15_52_0062,5/19/2020 16:20,0.69,-3.8,M,-30.8,NA,*70,M,5429,
16:20:22,16:20:22,0:00:35,16:20:57,16:20:57,NPZT9,115.3982667,33.55422,L1120_NPZT9_16_15_52_0063,5/19/2020 16:20,0.69,-3.5,M,-30.8,NA,*79,M,5434,
16:20:27,16:20:27,0:00:35,16:21:02,16:21:02,NPZT9,115.3982967,33.55419333,L1120_NPZT9_16_15_52_0064,5/19/2020 16:20,0.69,-3.7,M,-30.8,NA,*7F,M,5439,
16:20:32,16:20:32,0:00:35,16:21:07,16:21:07,NPZT9,115.3983133,33.55416333,L1120_NPZT9_16_15_52_0065,5/19/2020 16:20,0.69,-4,M,-30.8,NA,*7F,M,5444,
16:20:36,16:20:37,0:00:35,16:21:12,16:21:12,NPZT9,115.39834,33.55412833,L1120_NPZT9_16_15_52_0066,5/19/2020 16:20,0.69,-4.2,M,-30.8,NA,*7B,M,5449,
16:20:41,16:20:42,0:00:35,16:21:17,16:21:17,NPZT9,115.3983617,33.5541,L1120_NPZT9_16_15_52_0067,5/19/2020 16:20,0.69,-4.2,M,-30.8,NA,*75,M,5454,
16:20:47,16:20:47,0:00:35,16:21:22,16:21:22,NPZT9,115.3983767,33.55406167,L1120_NPZT9_16_15_52_0068,5/19/2020 16:20,0.69,-4.2,M,-30.8,NA,*7E,M,5459,
16:20:52,16:20:52,0:00:35,16:21:27,16:21:27,NPZT9,115.398395,33.55402667,L1120_NPZT9_16_15_52_0069,5/19/2020 16:20,0.69,-4.3,M,-30.8,NA,*70,M,5464,
16:20:56,16:20:57,0:00:35,16:21:32,16:21:32,NPZT9,115.398425,33.55399333,L1120_NPZT9_16_15_52_0070,5/19/2020 16:20,0.69,-4.1,M,-30.8,NA,*72,M,5469,
16:21:02,16:21:02,0:00:35,16:21:37,16:21:37,NPZT9,115.39845,33.55395333,L1120_NPZT9_16_15_52_0071,5/19/2020 16:21,0.69,-4.2,M,-30.8,NA,*76,M,5474,
16:21:07,16:21:07,0:00:35,16:21:42,16:21:42,NPZT9,115.3984667,33.55391167,L1120_NPZT9_16_15_52_0072,5/19/2020 16:21,0.69,-4.1,M,-30.8,NA,*77,M,5479,
16:21:11,16:21:12,0:00:35,16:21:47,16:21:47,NPZT9,115.398485,33.55386167,L1120_NPZT9_16_15_52_0073,5/19/2020 16:21,0.69,-4.2,M,-30.8,NA,*7E,M,5484,
16:21:17,16:21:17,0:00:35,16:21:52,16:21:52,NPZT9,115.3985017,33.55382,L1120_NPZT9_16_15_52_0074,5/19/2020 16:21,0.69,-4.4,M,-30.8,NA,*77,M,5489,
16:21:22,16:21:22,0:00:35,16:21:57,16:21:57,NPZT9,115.3985183,33.553775,L1120_NPZT9_16_15_52_0075,5/19/2020 16:21,0.69,-4.2,M,-30.8,NA,*72,M,5494,
16:21:27,16:21:27,0:00:35,16:22:02,16:22:02,NPZT9,115.398535,33.55372167,L1120_NPZT9_16_15_52_0076,5/19/2020 16:21,0.69,-4.2,M,-30.8,NA,*79,M,5499,
16:21:32,16:21:32,0:00:35,16:22:07,16:22:07,NPZT9,115.3985433,33.55367333,L1120_NPZT9_16_15_52_0077,5/19/2020 16:21,0.69,-4.2,M,-30.8,NA,*72,M,5504,
16:21:37,16:21:37,0:00:35,16:22:12,16:22:12,NPZT9,115.3985467,33.55363,L1120_NPZT9_16_15_52_0078,5/19/2020 16:21,0.69,-4.6,M,-30.8,NA,*7B,M,5509,
16:21:42,16:21:42,0:00:35,16:22:17,16:22:17,NPZT9,115.3985517,33.55359167,L1120_NPZT9_16_15_52_0079,5/19/2020 16:21,0.69,-4.7,M,-30.8,NA,*77,M,5514,
16:21:47,16:21:47,0:00:35,16:22:22,16:22:22,NPZT9,115.3985567,33.55355167,L1120_NPZT9_16_15_52_0080,5/19/2020 16:21,0.69,-4.2,M,-30.8,NA,*7E,M,5519,
16:21:52,16:21:52,0:00:35,16:22:27,16:22:27,NPZT9,115.3985617,33.55351333,L1120_NPZT9_16_15_52_0081,5/19/2020 16:21,0.69,-5.6,M,-30.8,NA,*7E,M,5524,
16:21:57,16:21:57,0:00:35,16:22:32,16:22:32,NPZT9,115.39856,33.55348,L1120_NPZT9_16_15_52_0082,5/19/2020 16:21,0.69,-6,M,-30.8,NA,*78,M,5529,
16:22:01,16:22:02,0:00:35,16:22:37,16:22:37,NPZT9,115.3985633,33.553445,L1120_NPZT9_16_15_52_0083,5/19/2020 16:22,0.69,-5.5,M,-30.8,NA,*7B,M,5534,
16:22:07,16:22:07,0:00:35,16:22:42,16:22:42,NPZT9,115.3985767,33.55341667,L1120_NPZT9_16_15_52_0084,5/19/2020 16:22,0.69,-4.6,M,-30.8,NA,*7F,M,5539,
16:22:12,16:22:12,0:00:35,16:22:47,16:22:47,NPZT9,115.3985783,33.553385,L1120_NPZT9_16_15_52_0085,5/19/2020 16:22,0.69,-4.2,M,-30.8,NA,*70,M,5544,
16:22:17,16:22:17,0:00:35,16:22:52,16:22:52,NPZT9,115.3985883,33.553355,L1120_NPZT9_16_15_52_0086,5/19/2020 16:22,0.69,-3.9,M,-30.8,NA,*72,M,5549,
16:22:22,16:22:22,0:00:35,16:22:57,16:22:57,NPZT9,115.3986,33.55332833,L1120_NPZT9_16_15_52_0087,5/19/2020 16:22,0.69,-4.4,M,-30.8,NA,*74,M,5554,
16:22:27,16:22:27,0:00:35,16:23:02,16:23:02,NPZT9,115.3986067,33.55329667,L1120_NPZT9_16_15_52_0088,5/19/2020 16:22,0.69,-4.5,M,-30.8,NA,*7B,M,5559,
16:22:32,16:22:32,0:00:35,16:23:07,16:23:07,NPZT9,115.39862,33.553265,L1120_NPZT9_16_15_52_0089,5/19/2020 16:22,0.69,-4.3,M,-30.8,NA,*71,M,5564,
16:22:37,16:22:37,0:00:35,16:23:12,16:23:12,NPZT9,115.3986317,33.55323,L1120_NPZT9_16_15_52_0090,5/19/2020 16:22,0.69,-4.3,M,-30.8,NA,*76,M,5569,
16:22:42,16:22:42,0:00:35,16:23:17,16:23:17,NPZT9,115.3986383,33.55319333,L1120_NPZT9_16_15_52_0091,5/19/2020 16:22,0.69,-4.3,M,-30.8,NA,*75,M,5574,
16:22:47,16:22:47,0:00:35,16:23:22,16:23:22,NPZT9,115.3986533,33.55315833,L1120_NPZT9_16_15_52_0092,5/19/2020 16:22,0.69,-4.2,M,-30.8,NA,*75,M,5579,
16:22:52,16:22:52,0:00:35,16:23:27,16:23:27,NPZT9,115.3986717,33.55312167,L1120_NPZT9_16_15_52_0093,5/19/2020 16:22,0.69,-4.5,M,-30.8,NA,*7D,M,5584,
16:22:57,16:22:57,0:00:35,16:23:32,16:23:32,NPZT9,115.3986983,33.55309667,L1120_NPZT9_16_15_52_0094,5/19/2020 16:22,0.69,-4.6,M,-30.8,NA,*77,M,5589,
16:23:01,16:23:02,0:00:35,16:23:37,16:23:37,NPZT9,115.39872,33.55307,L1120_NPZT9_16_15_52_0095,5/19/2020 16:23,0.69,-4.7,M,-30.8,NA,*7E,M,5594,
9:10:25,9:10:25,0:00:11,9:10:36,9:10:36,HPZT1,115.2311667,33.592415,R1121_HPZT1_09_16_28_0029,5/20/2020 9:10,1.06,303.62,200520,NA,NA,A*73,200520,270,
9:10:30,9:10:30,0:00:11,9:10:41,9:10:41,HPZT1,115.2311433,33.59240167,R1121_HPZT1_09_16_28_0030,5/20/2020 9:10,0.93,313.8,200520,NA,NA,A*72,200520,275,
9:10:35,9:10:35,0:00:11,9:10:46,9:10:46,HPZT1,115.2311217,33.59238833,R1121_HPZT1_09_16_28_0031,5/20/2020 9:10,0.81,314.28,200520,NA,NA,A*7E,200520,280,
9:10:40,9:10:40,0:00:11,9:10:51,9:10:51,HPZT1,115.2311,33.59237,R1121_HPZT1_09_16_28_0032,5/20/2020 9:10,1.09,321.77,200520,NA,NA,A*75,200520,285,
9:10:45,9:10:45,0:00:11,9:10:56,9:10:56,HPZT1,115.231085,33.59236167,R1121_HPZT1_09_16_28_0033,5/20/2020 9:10,0.84,324.55,200520,NA,NA,A*75,200520,290,
9:10:50,9:10:50,0:00:11,9:11:01,9:11:01,HPZT1,115.2310717,33.59234833,R1121_HPZT1_09_16_28_0034,5/20/2020 9:10,0.79,324.11,200520,NA,NA,A*79,200520,295,
9:10:55,9:10:55,0:00:11,9:11:06,9:11:06,HPZT1,115.23104,33.59232833,R1121_HPZT1_09_16_28_0035,5/20/2020 9:10,1.47,310.33,200520,NA,NA,A*76,200520,300,
9:11:00,9:11:00,0:00:11,9:11:11,9:11:11,HPZT1,115.2310117,33.59231167,R1121_HPZT1_09_16_28_0036,5/20/2020 9:11,1.47,309.81,200520,NA,NA,A*73,200520,305,
9:11:05,9:11:05,0:00:11,9:11:16,9:11:16,HPZT1,115.23097,33.59229333,R1121_HPZT1_09_16_28_0037,5/20/2020 9:11,1.66,311.52,200520,NA,NA,A*72,200520,310,
9:11:10,9:11:10,0:00:11,9:11:21,9:11:21,HPZT1,115.2309367,33.59227,R1121_HPZT1_09_16_28_0038,5/20/2020 9:11,1.44,309.23,200520,NA,NA,A*77,200520,315,
9:11:15,9:11:15,0:00:11,9:11:26,9:11:26,HPZT1,115.2309033,33.59224,R1121_HPZT1_09_16_28_0039,5/20/2020 9:11,1.8,309.12,200520,NA,NA,D*7B,200520,320,
9:11:20,9:11:20,0:00:11,9:11:31,9:11:31,HPZT1,115.2308667,33.59221167,R1121_HPZT1_09_16_28_0040,5/20/2020 9:11,1.81,313.16,200520,NA,NA,D*70,200520,325,
9:11:25,9:11:25,0:00:11,9:11:36,9:11:36,HPZT1,115.2308483,33.59218167,R1121_HPZT1_09_16_28_0041,5/20/2020 9:11,1.29,319.88,200520,NA,NA,D*7D,200520,330,
9:11:30,9:11:30,0:00:11,9:11:41,9:11:41,HPZT1,115.230825,33.59214667,R1121_HPZT1_09_16_28_0042,5/20/2020 9:11,1.55,318.04,200520,NA,NA,D*79,200520,335,
9:11:35,9:11:35,0:00:11,9:11:46,9:11:46,HPZT1,115.2308017,33.59211833,R1121_HPZT1_09_16_28_0043,5/20/2020 9:11,1.43,320.2,200520,NA,NA,D*75,200520,340,
9:11:40,9:11:40,0:00:11,9:11:51,9:11:51,HPZT1,115.2307817,33.592095,R1121_HPZT1_09_16_28_0044,5/20/2020 9:11,1.35,319.59,200520,NA,NA,A*73,200520,345,
9:11:45,9:11:45,0:00:11,9:11:56,9:11:56,HPZT1,115.2307583,33.59206667,R1121_HPZT1_09_16_28_0045,5/20/2020 9:11,1.35,324.11,200520,NA,NA,D*78,200520,350,
9:11:50,9:11:50,0:00:11,9:12:01,9:12:01,HPZT1,115.2307383,33.59203833,R1121_HPZT1_09_16_28_0046,5/20/2020 9:11,1.17,320.53,200520,NA,NA,D*7A,200520,355,
9:11:55,9:11:55,0:00:11,9:12:06,9:12:06,HPZT1,115.2307217,33.59201833,R1121_HPZT1_09_16_28_0047,5/20/2020 9:11,1.11,321.54,200520,NA,NA,D*79,200520,360,
9:12:00,9:12:00,0:00:11,9:12:11,9:12:11,HPZT1,115.2307,33.59198667,R1121_HPZT1_09_16_28_0048,5/20/2020 9:12,1.54,324,200520,NA,NA,D*72,200520,365,
9:12:05,9:12:05,0:00:11,9:12:16,9:12:16,HPZT1,115.2306767,33.59196333,R1121_HPZT1_09_16_28_0049,5/20/2020 9:12,1.32,320.89,200520,NA,NA,D*72,200520,370,
9:12:10,9:12:10,0:00:11,9:12:21,9:12:21,HPZT1,115.2306617,33.59194333,R1121_HPZT1_09_16_28_0050,5/20/2020 9:12,1.13,327.85,200520,NA,NA,A*7C,200520,375,
9:12:15,9:12:15,0:00:11,9:12:26,9:12:26,HPZT1,115.2306333,33.59192333,R1121_HPZT1_09_16_28_0051,5/20/2020 9:12,1.43,319.17,200520,NA,NA,D*78,200520,380,
9:12:20,9:12:20,0:00:11,9:12:31,9:12:31,HPZT1,115.2306133,33.59190333,R1121_HPZT1_09_16_28_0052,5/20/2020 9:12,1.29,322.83,200520,NA,NA,D*74,200520,385,
9:12:25,9:12:25,0:00:11,9:12:36,9:12:36,HPZT1,115.23059,33.59187833,R1121_HPZT1_09_16_28_0053,5/20/2020 9:12,1.4,328.55,200520,NA,NA,D*73,200520,390,
9:12:30,9:12:30,0:00:11,9:12:41,9:12:41,HPZT1,115.2305717,33.59185333,R1121_HPZT1_09_16_28_0054,5/20/2020 9:12,1.21,329.46,200520,NA,NA,D*71,200520,395,
9:12:35,9:12:35,0:00:11,9:12:46,9:12:46,HPZT1,115.2305483,33.59182333,R1121_HPZT1_09_16_28_0055,5/20/2020 9:12,1.56,331.77,200520,NA,NA,D*7C,200520,400,
9:12:40,9:12:40,0:00:11,9:12:51,9:12:51,HPZT1,115.230535,33.59179667,R1121_HPZT1_09_16_28_0056,5/20/2020 9:12,1.37,334.28,200520,NA,NA,D*7A,200520,405,
9:12:45,9:12:45,0:00:11,9:12:56,9:12:56,HPZT1,115.2305183,33.59175833,R1121_HPZT1_09_16_28_0057,5/20/2020 9:12,1.62,337.65,200520,NA,NA,D*79,200520,410,
9:12:50,9:12:50,0:00:11,9:13:01,9:13:01,HPZT1,115.230505,33.591725,R1121_HPZT1_09_16_28_0058,5/20/2020 9:12,1.44,345.94,200520,NA,NA,D*71,200520,415,
9:12:55,9:12:55,0:00:11,9:13:06,9:13:06,HPZT1,115.2304917,33.59169333,R1121_HPZT1_09_16_28_0059,5/20/2020 9:12,1.57,346.77,200520,NA,NA,D*77,200520,420,
9:13:00,9:13:00,0:00:11,9:13:11,9:13:11,HPZT1,115.2304817,33.59165667,R1121_HPZT1_09_16_28_0060,5/20/2020 9:13,1.46,337.1,200520,NA,NA,D*7B,200520,425,
9:13:05,9:13:05,0:00:11,9:13:16,9:13:16,HPZT1,115.230465,33.59162667,R1121_HPZT1_09_16_28_0061,5/20/2020 9:13,1.44,334.19,200520,NA,NA,D*75,200520,430,
9:13:10,9:13:10,0:00:11,9:13:21,9:13:21,HPZT1,115.230455,33.5916,R1121_HPZT1_09_16_28_0062,5/20/2020 9:13,1.26,336.62,200520,NA,NA,D*73,200520,435,
9:13:15,9:13:15,0:00:11,9:13:26,9:13:26,HPZT1,115.2304467,33.591575,R1121_HPZT1_09_16_28_0063,5/20/2020 9:13,1.32,333.83,200520,NA,NA,D*74,200520,440,
9:13:20,9:13:20,0:00:11,9:13:31,9:13:31,HPZT1,115.2304317,33.59154833,R1121_HPZT1_09_16_28_0064,5/20/2020 9:13,1.46,335.08,200520,NA,NA,D*7E,200520,445,
9:13:25,9:13:25,0:00:11,9:13:36,9:13:36,HPZT1,115.230415,33.591515,R1121_HPZT1_09_16_28_0065,5/20/2020 9:13,1.55,334.13,200520,NA,NA,D*71,200520,450,
9:13:30,9:13:30,0:00:11,9:13:41,9:13:41,HPZT1,115.2303883,33.59148333,R1121_HPZT1_09_16_28_0066,5/20/2020 9:13,1.49,331.63,200520,NA,NA,D*74,200520,455,
9:13:35,9:13:35,0:00:11,9:13:46,9:13:46,HPZT1,115.2303567,33.59145167,R1121_HPZT1_09_16_28_0067,5/20/2020 9:13,1.69,325.92,200520,NA,NA,D*72,200520,460,
9:13:40,9:13:40,0:00:11,9:13:51,9:13:51,HPZT1,115.2303317,33.59142667,R1121_HPZT1_09_16_28_0068,5/20/2020 9:13,1.36,327.7,200520,NA,NA,D*71,200520,465,
9:13:45,9:13:45,0:00:11,9:13:56,9:13:56,HPZT1,115.2303033,33.59140333,R1121_HPZT1_09_16_28_0069,5/20/2020 9:13,1.37,317.44,200520,NA,NA,D*7E,200520,470,
9:13:50,9:13:50,0:00:11,9:14:01,9:14:01,HPZT1,115.230275,33.59138,R1121_HPZT1_09_16_28_0070,5/20/2020 9:13,1.39,320.4,200520,NA,NA,D*77,200520,475,
9:13:55,9:13:55,0:00:11,9:14:06,9:14:06,HPZT1,115.2302417,33.59135,R1121_HPZT1_09_16_28_0071,5/20/2020 9:13,1.65,318.54,200520,NA,NA,D*7C,200520,480,
9:14:00,9:14:00,0:00:11,9:14:11,9:14:11,HPZT1,115.2302183,33.59132833,R1121_HPZT1_09_16_28_0072,5/20/2020 9:14,1.36,321.45,200520,NA,NA,D*77,200520,485,
9:14:05,9:14:05,0:00:11,9:14:16,9:14:16,HPZT1,115.2301817,33.59129667,R1121_HPZT1_09_16_28_0073,5/20/2020 9:14,1.57,315.57,200520,NA,NA,D*7B,200520,490,
9:14:10,9:14:10,0:00:11,9:14:21,9:14:21,HPZT1,115.230155,33.59127167,R1121_HPZT1_09_16_28_0074,5/20/2020 9:14,1.3,320.73,200520,NA,NA,D*75,200520,495,
9:14:15,9:14:15,0:00:11,9:14:26,9:14:26,HPZT1,115.2301267,33.59124833,R1121_HPZT1_09_16_28_0075,5/20/2020 9:14,1.33,317.89,200520,NA,NA,D*71,200520,500,
9:14:20,9:14:20,0:00:11,9:14:31,9:14:31,HPZT1,115.230095,33.59123,R1121_HPZT1_09_16_28_0076,5/20/2020 9:14,1.31,317.1,200520,NA,NA,D*72,200520,505,
9:14:25,9:14:25,0:00:11,9:14:36,9:14:36,HPZT1,115.23007,33.59121167,R1121_HPZT1_09_16_28_0077,5/20/2020 9:14,1.11,319.32,200520,NA,NA,D*71,200520,510,
9:14:30,9:14:30,0:00:11,9:14:41,9:14:41,HPZT1,115.2300383,33.59119,R1121_HPZT1_09_16_28_0078,5/20/2020 9:14,1.31,313.49,200520,NA,NA,D*74,200520,515,
9:14:35,9:14:35,0:00:11,9:14:46,9:14:46,HPZT1,115.230005,33.59117667,R1121_HPZT1_09_16_28_0079,5/20/2020 9:14,1.26,304.95,200520,NA,NA,D*71,200520,520,
9:14:40,9:14:40,0:00:11,9:14:51,9:14:51,HPZT1,115.2299817,33.59116,R1121_HPZT1_09_16_28_0080,5/20/2020 9:14,1.15,307.77,200520,NA,NA,D*76,200520,525,
9:14:45,9:14:45,0:00:11,9:14:56,9:14:56,HPZT1,115.2299533,33.59114167,R1121_HPZT1_09_16_28_0081,5/20/2020 9:14,1.25,300.71,200520,NA,NA,D*77,200520,530,
9:14:50,9:14:50,0:00:11,9:15:01,9:15:01,HPZT1,115.229925,33.59111667,R1121_HPZT1_09_16_28_0082,5/20/2020 9:14,1.34,303.58,200520,NA,NA,D*72,200520,535,
9:14:55,9:14:55,0:00:11,9:15:06,9:15:06,HPZT1,115.2298883,33.59110167,R1121_HPZT1_09_16_28_0083,5/20/2020 9:14,1.42,300.76,200520,NA,NA,D*79,200520,540,
9:15:00,9:15:00,0:00:11,9:15:11,9:15:11,HPZT1,115.2298517,33.591085,R1121_HPZT1_09_16_28_0084,5/20/2020 9:15,1.43,301.45,200520,NA,NA,D*7E,200520,545,
9:15:05,9:15:05,0:00:11,9:15:16,9:15:16,HPZT1,115.2298217,33.59106333,R1121_HPZT1_09_16_28_0085,5/20/2020 9:15,1.53,314.92,200520,NA,NA,D*70,200520,550,
9:15:10,9:15:10,0:00:11,9:15:21,9:15:21,HPZT1,115.2298033,33.59104833,R1121_HPZT1_09_16_28_0086,5/20/2020 9:15,1.33,307.02,200520,NA,NA,D*7C,200520,555,
9:15:15,9:15:15,0:00:11,9:15:26,9:15:26,HPZT1,115.2297867,33.59102667,R1121_HPZT1_09_16_28_0087,5/20/2020 9:15,1.08,324.62,200520,NA,NA,D*75,200520,560,
9:15:20,9:15:20,0:00:11,9:15:31,9:15:31,HPZT1,115.2297717,33.59100333,R1121_HPZT1_09_16_28_0088,5/20/2020 9:15,1.29,330.89,200520,NA,NA,D*77,200520,565,
9:15:25,9:15:25,0:00:11,9:15:36,9:15:36,HPZT1,115.229745,33.59097,R1121_HPZT1_09_16_28_0089,5/20/2020 9:15,1.44,324.91,200520,NA,NA,D*78,200520,570,
9:15:30,9:15:30,0:00:11,9:15:41,9:15:41,HPZT1,115.2297183,33.59093833,R1121_HPZT1_09_16_28_0090,5/20/2020 9:15,1.56,326.69,200520,NA,NA,D*76,200520,575,
9:15:35,9:15:35,0:00:11,9:15:46,9:15:46,HPZT1,115.2296883,33.59090667,R1121_HPZT1_09_16_28_0091,5/20/2020 9:15,1.65,328.64,200520,NA,NA,D*75,200520,580,
9:15:40,9:15:40,0:00:11,9:15:51,9:15:51,HPZT1,115.2296617,33.59087167,R1121_HPZT1_09_16_28_0092,5/20/2020 9:15,1.73,327.63,200520,NA,NA,D*7C,200520,585,
9:15:45,9:15:45,0:00:11,9:15:56,9:15:56,HPZT1,115.229635,33.59083333,R1121_HPZT1_09_16_28_0093,5/20/2020 9:15,1.7,328.24,200520,NA,NA,D*70,200520,590,
9:15:50,9:15:50,0:00:11,9:16:01,9:16:01,HPZT1,115.2296217,33.59079167,R1121_HPZT1_09_16_28_0094,5/20/2020 9:15,1.73,329.8,200520,NA,NA,D*70,200520,595,
9:15:55,9:15:55,0:00:11,9:16:06,9:16:06,HPZT1,115.2296133,33.59075,R1121_HPZT1_09_16_28_0095,5/20/2020 9:15,1.76,329.32,200520,NA,NA,D*74,200520,600,
9:16:00,9:16:00,0:00:11,9:16:11,9:16:11,HPZT1,115.2296017,33.590715,R1121_HPZT1_09_16_28_0096,5/20/2020 9:16,1.57,329.65,200520,NA,NA,D*76,200520,605,
9:16:05,9:16:05,0:00:11,9:16:16,9:16:16,HPZT1,115.229585,33.59068333,R1121_HPZT1_09_16_28_0097,5/20/2020 9:16,1.58,330.27,200520,NA,NA,D*7B,200520,610,
9:16:10,9:16:10,0:00:11,9:16:21,9:16:21,HPZT1,115.229575,33.59065833,R1121_HPZT1_09_16_28_0098,5/20/2020 9:16,1.36,336.59,200520,NA,NA,D*70,200520,615,
9:16:15,9:16:15,0:00:11,9:16:26,9:16:26,HPZT1,115.229565,33.59063,R1121_HPZT1_09_16_28_0099,5/20/2020 9:16,1.43,340.94,200520,NA,NA,D*7F,200520,620,
9:16:20,9:16:20,0:00:11,9:16:31,9:16:31,HPZT1,115.2295533,33.59060833,R1121_HPZT1_09_16_28_0100,5/20/2020 9:16,1.32,330.6,200520,NA,NA,D*76,200520,625,
9:16:26,9:16:25,0:00:11,9:16:36,9:16:36,HPZT1,115.2295367,33.59057667,R1121_HPZT1_09_16_28_0101,5/20/2020 9:16,1.55,334.93,200520,NA,NA,D*7A,200520,630,
9:16:30,9:16:30,0:00:11,9:16:41,9:16:41,HPZT1,115.2295167,33.590545,R1121_HPZT1_09_16_28_0102,5/20/2020 9:16,1.46,335.9,200520,NA,NA,D*7A,200520,635,
9:16:35,9:16:35,0:00:11,9:16:46,9:16:46,HPZT1,115.2294917,33.59051333,R1121_HPZT1_09_16_28_0103,5/20/2020 9:16,1.7,328.16,200520,NA,NA,D*79,200520,640,
9:16:40,9:16:40,0:00:11,9:16:51,9:16:51,HPZT1,115.2294767,33.59047833,R1121_HPZT1_09_16_28_0104,5/20/2020 9:16,1.59,339.97,200520,NA,NA,D*7B,200520,645,
9:16:45,9:16:45,0:00:11,9:16:56,9:16:56,HPZT1,115.2294517,33.59044167,R1121_HPZT1_09_16_28_0105,5/20/2020 9:16,1.83,333.82,200520,NA,NA,D*73,200520,650,
9:16:50,9:16:50,0:00:11,9:17:01,9:17:01,HPZT1,115.2294283,33.59041,R1121_HPZT1_09_16_28_0106,5/20/2020 9:16,1.56,335.18,200520,NA,NA,D*79,200520,655,
9:16:55,9:16:55,0:00:11,9:17:06,9:17:06,HPZT1,115.2294033,33.59037167,R1121_HPZT1_09_16_28_0107,5/20/2020 9:16,1.73,336.37,200520,NA,NA,D*72,200520,660,
9:17:00,9:17:00,0:00:11,9:17:11,9:17:11,HPZT1,115.2293817,33.59034,R1121_HPZT1_09_16_28_0108,5/20/2020 9:17,1.46,331.78,200520,NA,NA,D*74,200520,665,
9:17:05,9:17:05,0:00:11,9:17:16,9:17:16,HPZT1,115.22936,33.59030667,R1121_HPZT1_09_16_28_0109,5/20/2020 9:17,1.68,335.03,200520,NA,NA,D*72,200520,670,
9:17:10,9:17:10,0:00:11,9:17:21,9:17:21,HPZT1,115.2293433,33.59027167,R1121_HPZT1_09_16_28_0110,5/20/2020 9:17,1.66,334.4,200520,NA,NA,D*73,200520,675,
9:49:27,9:49:27,0:00:20,9:49:47,9:49:47,HPZT2,115.2168617,33.59453167,L1120_HPZT2_09_34_27_0186,5/20/2020 9:49,1.07,269.81,200520,NA,NA,D*74,200520,2612,
9:49:32,9:49:32,0:00:20,9:49:52,9:49:52,HPZT2,115.21683,33.59453333,L1120_HPZT2_09_34_27_0187,5/20/2020 9:49,1.06,269.22,200520,NA,NA,D*76,200520,2617,
9:49:37,9:49:37,0:00:20,9:49:57,9:49:57,HPZT2,115.2167983,33.59453,L1120_HPZT2_09_34_27_0188,5/20/2020 9:49,1.13,273.95,200520,NA,NA,D*74,200520,2622,
9:49:42,9:49:42,0:00:20,9:50:02,9:50:02,HPZT2,115.2167717,33.594525,L1120_HPZT2_09_34_27_0189,5/20/2020 9:49,1.15,276.9,200520,NA,NA,D*70,200520,2627,
