"","image","Ascidians","Ascidians.Unstalked.Solitary","Bryozoa","Cnidaria.Corals","Cnidaria.Corals.Ston.Corals.Tabulate","Echinoderms.Feathe.Stars.Stalke.Crinoids","Macroalgae","Macroalgae.Articulate.Calcareous.Red","Macroalgae.Drif.Algae","Macroalgae.Encrusting.Brown","Macroalgae.Encrusting.Red","Macroalgae.Encrusting.Red.Calcareous","Macroalgae.Erec.Coars.Branching","Macroalgae.Erec.Coars.Branching.Brown","Macroalgae.Erec.Coars.Branching.Brown.Drift","Macroalgae.Erec.Coars.Branching.Brown.Sargassu.Spp","Macroalgae.Erec.Coars.Branching.Red","Macroalgae.Erec.Fin.Branching","Macroalgae.Erec.Fin.Branching.Brown","Macroalgae.Erec.Fin.Branching.Brown.Brow.Understor.Algae","Macroalgae.Erec.Fin.Branching.Red","Macroalgae.Erec.Fin.Branching.Red.Foliose","Macroalgae.Filamentou..Filiform.Green","Macroalgae.Filamentou..Filiform.Turfin.Algae","Macroalgae.Globos..Saccate.Brown","Macroalgae.Globos..Saccate.Green","Macroalgae.Laminate.Brown","Macroalgae.Laminate.Green","Macroalgae.Laminate.Red","Molluscs.Bivalves.Scallop","Seagrasses.Elliptica.Leaves.Halophil.sp.","Seagrasses.Elliptica.Leaves.Halophil.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp.","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp.","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.Rupi.sp..epiphytes.algae","Sponges","Sponges.Crusts","Sponges.Crusts.Encrusting","Sponges.Crusts.Encrusting.Encrustin.Orange","Sponges.Cup-Likes.Cups.Cu..Goblet","Sponges.Cup-Likes.Tube.An.Chimneys.Tube.Orang.Irrigular","Sponges.Massiv.Forms","Substrate.Consolidate..Boulders","Substrate.Consolidate..Rock","Substrate.Unconsolidate..Pebbl..Gravel","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic.Coquin..Shellhash","Substrate.Unconsolidate..San..Mu.","Substrate.Unconsolidate..San..Mu..Coars.San.","Substrate.Unconsolidate..San..Mu..Fin.San.","Substrate.Unconsolidate..San..Mu..Mu..Sil.","total.sum","Latitude","Longitude","Zone","Transect","Transect.id"
"4366","L1120_SPZT6_11_13_39_0107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,20,0,100,33.36857333,115.5409267,"SPZ",6,"SPZ.6"
"4367","L1120_SPZT6_11_13_39_0108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,24,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.36858,115.540905,"SPZ",6,"SPZ.6"
"4368","L1120_SPZT6_11_13_39_0109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,100,33.36858167,115.540895,"SPZ",6,"SPZ.6"
"4369","L1120_SPZT6_11_13_39_0110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,0,0,0,0,0,0,0,0,0,16,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,24,0,100,33.36857833,115.54086,"SPZ",6,"SPZ.6"
"4370","L1120_SPZT6_11_13_39_0111",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,8,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,100,33.36858167,115.5408317,"SPZ",6,"SPZ.6"
"4371","L1120_SPZT6_11_13_39_0112",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,40,0,0,0,32,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,33.36858,115.5408017,"SPZ",6,"SPZ.6"
"4372","L1120_SPZT6_11_13_39_0113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.36857667,115.540775,"SPZ",6,"SPZ.6"
"4373","L1120_SPZT6_11_13_39_0114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,100,33.36856833,115.54075,"SPZ",6,"SPZ.6"
"4374","L1120_SPZT6_11_13_39_0115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,16,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.368575,115.5407333,"SPZ",6,"SPZ.6"
"4375","L1120_SPZT6_11_13_39_0116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,100,33.36858167,115.5407083,"SPZ",6,"SPZ.6"
"4376","L1120_SPZT6_11_13_39_0117",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.368585,115.5406917,"SPZ",6,"SPZ.6"
"4377","L1120_SPZT6_11_13_39_0118",0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,100,33.36858333,115.5406767,"SPZ",6,"SPZ.6"
"4378","L1120_SPZT6_11_13_39_0119",4.17,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,20.83,0,0,20.83,0,0,0,0,0,0,0,0,0,16.67,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,4.17,0,100,33.36858167,115.5406533,"SPZ",6,"SPZ.6"
"4379","L1120_SPZT6_11_13_39_0120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.36858,115.5406317,"SPZ",6,"SPZ.6"
"4380","L1120_SPZT6_11_13_39_0121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,100,33.368575,115.540605,"SPZ",6,"SPZ.6"
"4381","L1120_SPZT6_11_13_39_0122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.36857333,115.5405817,"SPZ",6,"SPZ.6"
"4382","L1120_SPZT6_11_13_39_0123",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,24,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,33.36856833,115.5405517,"SPZ",6,"SPZ.6"
"4383","L1120_SPZT6_11_13_39_0124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,100,33.36855833,115.5405283,"SPZ",6,"SPZ.6"
"4384","L1120_SPZT6_11_13_39_0125",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,100,33.36854667,115.5405067,"SPZ",6,"SPZ.6"
"4385","L1120_SPZT6_11_13_39_0126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,33.36854167,115.54049,"SPZ",6,"SPZ.6"
"4386","L1120_SPZT6_11_13_39_0127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.36853333,115.5404717,"SPZ",6,"SPZ.6"
"4387","L1120_SPZT6_11_13_39_0128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.36853333,115.5404433,"SPZ",6,"SPZ.6"
"4388","L1120_SPZT6_11_13_39_0129",0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,100,33.36853333,115.54041,"SPZ",6,"SPZ.6"
"4389","L1120_SPZT6_11_13_39_0130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.368535,115.540385,"SPZ",6,"SPZ.6"
"4390","L1120_SPZT6_11_13_39_0131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,33.36853667,115.5403583,"SPZ",6,"SPZ.6"
"4391","L1120_SPZT6_11_13_39_0132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.368545,115.5403367,"SPZ",6,"SPZ.6"
"4392","L1120_SPZT6_11_13_39_0133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.36854333,115.54031,"SPZ",6,"SPZ.6"
"4393","L1120_SPZT6_11_13_39_0134",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.36855667,115.5402833,"SPZ",6,"SPZ.6"
"4394","L1120_SPZT6_11_13_39_0135",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,100,33.36855667,115.540255,"SPZ",6,"SPZ.6"
"4395","L1120_SPZT6_11_13_39_0136",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,100,33.36855,115.5402283,"SPZ",6,"SPZ.6"
"4396","L1120_SPZT6_11_13_39_0137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,100,33.368545,115.5402017,"SPZ",6,"SPZ.6"
"4397","L1120_SPZT6_11_13_39_0138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.36854167,115.5401833,"SPZ",6,"SPZ.6"
"4398","L1120_SPZT6_11_13_39_0139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,33.36853833,115.5401633,"SPZ",6,"SPZ.6"
"4399","L1120_SPZT6_11_13_39_0140",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,12,0,100,33.36854,115.5401467,"SPZ",6,"SPZ.6"
"4400","L1120_SPZT6_11_13_39_0141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.36854,115.5401267,"SPZ",6,"SPZ.6"
"4401","L1120_SPZT6_11_13_39_0142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,33.36853833,115.5401017,"SPZ",6,"SPZ.6"
"4402","L1120_SPZT6_11_13_39_0143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,100,33.36853,115.540085,"SPZ",6,"SPZ.6"
"4403","L1120_SPZT6_11_13_39_0144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.36853167,115.54007,"SPZ",6,"SPZ.6"
"4404","L1120_SPZT7_11_55_04_0045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4405","L1120_SPZT7_11_55_04_0046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,0,0,0,20.83,0,0,20.83,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4406","L1120_SPZT7_11_55_04_0047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,28,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4407","L1120_SPZT7_11_55_04_0048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4408","L1120_SPZT7_11_55_04_0049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4409","L1120_SPZT7_11_55_04_0050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,20,16,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4410","L1120_SPZT7_11_55_04_0051",0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,32,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4411","L1120_SPZT7_11_55_04_0052",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4412","L1120_SPZT7_11_55_04_0053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,20,0,0,0,8,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4413","L1120_SPZT7_11_55_04_0054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4414","L1120_SPZT7_11_55_04_0055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4415","L1120_SPZT7_11_55_04_0056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,64,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4416","L1120_SPZT7_11_55_04_0057",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4417","L1120_SPZT7_11_55_04_0058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4418","L1120_SPZT7_11_55_04_0059",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,20,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4419","L1120_SPZT7_11_55_04_0060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4420","L1120_SPZT7_11_55_04_0061",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4421","L1120_SPZT7_11_55_04_0062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,16,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4422","L1120_SPZT7_11_55_04_0063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4423","L1120_SPZT7_11_55_04_0064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,0,0,16,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4424","L1120_SPZT7_11_55_04_0065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4425","L1120_SPZT7_11_55_04_0066",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,24,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4426","L1120_SPZT7_11_55_04_0067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4427","L1120_SPZT7_11_55_04_0068",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4428","L1120_SPZT7_11_55_04_0069",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,28,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4429","L1120_SPZT7_11_55_04_0070",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4430","L1120_SPZT7_11_55_04_0071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4431","L1120_SPZT7_11_55_04_0072",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,56,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4432","L1120_SPZT7_11_55_04_0073",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4433","L1120_SPZT7_11_55_04_0074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4434","L1120_SPZT7_11_55_04_0075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,64,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4435","L1120_SPZT7_11_55_04_0076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4436","L1120_SPZT7_11_55_04_0077",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4437","L1120_SPZT7_11_55_04_0078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4438","L1120_SPZT7_11_55_04_0079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4439","L1120_SPZT7_11_55_04_0080",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
"4440","L1120_SPZT7_11_55_04_0081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,100,33.3977778,115.6455556,"SPZ",7,"SPZ.7"
